building,prper,names,rents,locs2,schools,locs1,lines,sales,years,houses,comper,url,build,prices,counts,devloper,discribe
2栋,0.5元/平米/月,汉阳道,2,新兴街,,和平,3号线西康路站,, / 1998年建成,84户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045876575/,板楼,19606,1,无开发商,容积率/1.5  绿化率/10%
1栋,暂无信息,华中路,1,劝业场,,和平,,, / 未知年建成,2户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211158072603017/,板楼,20455,1,暂无信息,暂无容积率信息  暂无绿化率信息
4栋,暂无信息,大同道,1,小白楼,,和平,,, / 未知年建成,125户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128190260686645/,板楼,24171,1,天津建委,暂无容积率信息  暂无绿化率信息
3栋,0.75元/平米/月,辽宁路,0,劝业场,,和平,3号线和平路站,, / 1998年建成,40户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046426885/,板楼,25709,1,无开发商,容积率/1.5  绿化率/10%
9栋,0.15元/平米/月,鞍山道,6,南营门街,鞍山道小学,和平,1号线鞍山道站,, / 1991年建成,792户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046434614/,板楼,60506,2,无开发商,容积率/1.5  绿化率/10%
4栋,0.5元/平米/月,四平东道,1,劝业场,鞍山道小学,和平,1号线鞍山道站,, / 1990年建成,57户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211051617482/,板楼,63097,2,无开发商,容积率/1.6  绿化率/10%
5栋,0.5元/平米/月,福缘里,2,劝业场,鞍山道小学,和平,1号线鞍山道站,, / 1975年建成,67户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211099876773/,板楼,80407,2,天津建委,容积率/1.6  绿化率/10%
2栋,0.5元/平米/月,蒙古路17号大楼,0,南市,,和平,1号线鞍山道站,, / 1999年建成,48户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/127335575039464/,板楼,57331,2,无开发商,容积率/1.6  绿化率/10%
1栋,0.5元/平米/月,长沙路87号,0,体育馆街,,和平,1号线营口道站,, / 1999年建成,15户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128531765637298/,板楼,52793,2,无开发商,容积率/1.6  绿化率/10%
1栋,0.5元/平米/月,南宁路,0,体育馆街,和平实验小学,和平,1号线营口道站,, / 1991年建成,35户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045986490/,板楼,52169,2,无开发商,容积率/1.15  绿化率/20%
3栋,0.5元/平米/月,林泉里,0,劝业场,,和平,1号线鞍山道站,, / 1980年建成,116户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045941561/,板楼,48620,2,无开发商,容积率/1.5  绿化率/10%
2栋,0.5元/平米/月,忠厚里,2,体育馆街,和平实验小学,和平,1号线营口道站,, / 1990年建成,120户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045958755/,板楼,56674,2,天津市和平区建设开发公司,容积率/1.47  绿化率/17.6%
1栋,暂无信息,林东大楼,0,体育馆街,,和平,1号线小白楼站,, / 未知年建成,4户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211791279338349/,板楼,54680,2,暂无信息,暂无容积率信息  暂无绿化率信息
13栋,0.5元/平米/月,庆成里,0,劝业场,,和平,1号线鞍山道站,, / 1989年建成,181户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211052264717/,板楼,47363,2,无开发商,容积率/1.5  绿化率/10%
1栋,0.7元/平米/月,云峰里,4,体育馆街,岳阳道小学,和平,1号线营口道站,, / 1995年建成,68户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045956844/,板楼,47319,2,天津市和平区建设开发公司,容积率/1.64  绿化率/20%
1栋,暂无信息,荣业大街199号,0,南市,,和平,1号线鞍山道站,, / 未知年建成,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211099819323/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
12栋,暂无信息,忠恕里,0,劝业场,,和平,1号线营口道站,, / 未知年建成,48户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211100362039/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,兴远里,0,劝业场,,和平,1号线营口道站,, / 未知年建成,32户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211052241979/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,哈密道44号,1,劝业场,,和平,3号线和平路站,, / 未知年建成,40户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211100842074/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,宏达大厦,0,小白楼,,和平,,, / 未知年建成,42户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128052827239290/,板楼,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
2栋,暂无信息,郑州道,0,体育馆街,,和平,1号线小白楼站,, / 未知年建成,2户,暂无信息,http://tj.lianjia.com/xiaoqu/1212534365041621/,未知类型,暂无均价,0,暂无信息,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,麦购购物广场,0,南市,,和平,1号线营口道站,, / 未知年建成,17户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046546420/,未知类型,暂无均价,0,天津建委,容积率/1.6  绿化率/10%
11栋,6.9元/平米/月,成山公馆,0,体育馆街,,和平,1号线营口道站,, / 2012年建成,145户,天津市君怡物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211100048784/,板楼,暂无均价,0,天津国瑞创展置业有限公司,容积率/1.49  绿化率/2%
3栋,暂无信息,前明德里,0,体育馆街,,和平,1号线营口道站,, / 未知年建成,12户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046410549/,未知类型,暂无均价,0,天津建委,容积率/1.6  绿化率/10%
2栋,暂无信息,澳门路,2,体育馆街,二十中附小,和平,1号线小白楼站,, / 未知年建成,6户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047191989/,板楼,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,第五大道商业街,0,体育馆街,,和平,1号线营口道站,, / 未知年建成,3户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046580244/,塔楼,暂无均价,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,永丰楼（和平）,0,劝业场,,和平,1号线鞍山道站,, / 未知年建成,54户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211099665316/,未知类型,暂无均价,0,天津建委,容积率/1.3  绿化率/10%
1栋,暂无信息,荣吉街,0,南市,,和平,,, / 未知年建成,3户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211131490677297/,板楼,暂无均价,0,暂无信息,暂无容积率信息  暂无绿化率信息
7栋,暂无信息,哈尔滨道,4,劝业场,,和平,1号线营口道站,, / 未知年建成,148户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046753528/,板楼,暂无均价,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,益友坊,1,小白楼,,和平,,, / 未知年建成,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211310926934833/,板楼,暂无均价,0,暂无信息,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,国投大厦,0,小白楼,,和平,津滨9号线大王庄站,, / 未知年建成,290户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210360141394128/,塔楼,暂无均价,0,无开发商,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,海关胡同,0,小白楼,,和平,,, / 未知年建成,10户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128051145584031/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,万金楼,0,劝业场,,和平,1号线鞍山道站,, / 未知年建成,72户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046436963/,未知类型,暂无均价,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,福康里（和平）,0,小白楼,,和平,,, / 未知年建成,2户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210271246266894/,板楼,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
2栋,暂无信息,宝鸡西道,0,南营门街,,和平,1号线鞍山道站,, / 未知年建成,2户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047616083/,板楼,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
3栋,0.75元/平米/月,柳州路,1,体育馆街,,和平,1号线营口道站,, / 1996年建成,72户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046436241/,板楼,暂无均价,0,无开发商,容积率/1.5  绿化率/10%
2栋,暂无信息,花园西里,1,新兴街,,和平,3号线吴家窑站,, / 未知年建成,3户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210318105554927/,板楼,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,和平路,0,南市,,和平,,, / 未知年建成,10户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047238234/,板楼,暂无均价,0,天津建委,容积率/1.5  绿化率/10%
1栋,0.5元/平米/月,沈阳道76号,0,劝业场,,和平,1号线营口道站,, / 1999年建成,12户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128525185823480/,板楼,暂无均价,0,无开发商,容积率/1.6  绿化率/10%
1栋,暂无信息,丰收里,0,劝业场,,和平,,, / 未知年建成,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128096285733439/,板楼,暂无均价,0,天津建委,容积率/1.6  绿化率/10%
1栋,0.5元/平米/月,中原百货麦购时代广场,0,南市,,和平,2号线东南角站,, / 1990年建成,66户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211048054694/,塔板结合,暂无均价,0,无开发商,容积率/1.6  绿化率/10%
3栋,暂无信息,军研小区,0,体育馆街,新华南路小学,和平,1号线小白楼站,, / 未知年建成,135户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046439231/,未知类型,暂无均价,0,天津建委,容积率/1.6  绿化率/10%
2栋,3元/平米/月,万科世贸广场,0,体育馆街,,和平,1号线营口道站,, / 2003年建成,280户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046633942/,塔楼,暂无均价,0,天津万科房地产有限公司,容积率/3.75  绿化率/17%
5栋,0.5元/平米/月,多伦道,0,劝业场,鞍山道小学,和平,1号线小白楼站,, / 1990年建成,72户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211100691743/,板楼,暂无均价,0,无开发商,容积率/1.5  绿化率/10%
3栋,5.8元/平米/月,公馆1882,2,小白楼,,和平,3号线和平路站,, / 2015年建成,241户,暂无信息,http://tj.lianjia.com/xiaoqu/1211100048885/,塔楼,23834,0,香港新华集团/天津新华世纪房地产开发有限公司,容积率/7.5  绿化率/25%
1栋,暂无信息,信义里,1,劝业场,,和平,,, / 未知年建成,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210774231919845/,板楼,22272,0,暂无信息,暂无容积率信息  暂无绿化率信息
3栋,0.5元/平米/月,睦和里,2,新兴街,,和平,3号线吴家窑站,, / 1985年建成,135户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051573920/,板楼,21943,0,无开发商,容积率/2.3  绿化率/15%
1栋,暂无信息,岳都园,0,体育馆街,岳阳道小学,和平,1号线营口道站,, / 未知年建成,18户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047702925/,未知类型,22910,0,天津建委,暂无容积率信息  暂无绿化率信息
5栋,0.5元/平米/月,新欣里,6,南营门街,,和平,3号线西康路站,, / 1984年建成,119户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045949763/,板楼,23113,0,无开发商,容积率/2.12  绿化率/10%
1栋,0.5元/平米/月,多宁里,0,劝业场,鞍山道小学,和平,1号线鞍山道站,, / 1985年建成,48户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045866287/,板楼,21546,0,天津市建委,容积率/1.5  绿化率/10%
1栋,暂无信息,拉萨道,0,南营门街,,和平,3号线西康路站,, / 未知年建成,48户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046436553/,未知类型,21843,0,天津建委,容积率/1.6  绿化率/10%
17栋,0.5元/平米/月,成都道,5,新兴街,二十中附小,和平,1号线营口道站,, / 1998年建成,79户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046436119/,板楼,53014,2,无开发商,容积率/1.5  绿化率/10%
1栋,暂无信息,老华利里,0,劝业场,,和平,,, / 未知年建成,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210365789810161/,板楼,20031,0,天津建委,暂无容积率信息  暂无绿化率信息
6栋,暂无信息,五爱里,4,南营门街,,和平,1号线鞍山道站,, / 1989年建成,172户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046434583/,板楼,21028,0,天津建委,容积率/2.12  绿化率/10%
1栋,0.5元/平米/月,金茂广场公寓,0,南市,,和平,,, / 1990年建成,874户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046923870/,板楼,21592,0,无开发商,容积率/1.5  绿化率/10%
4栋,暂无信息,安康里,1,体育馆街,二十中附小,和平,1号线小白楼站,, / 未知年建成,39户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046438936/,未知类型,19161,0,天津建委,容积率/1.6  绿化率/10%
2栋,暂无信息,财富大厦,0,南营门街,,和平,3号线西康路站,, / 未知年建成,36户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211747657264345/,塔楼,14117,0,暂无信息,暂无容积率信息  暂无绿化率信息
11栋,暂无信息,文泉西苑,0,小白楼,,和平,1号线营口道站,, / 未知年建成,11户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211099763887/,未知类型,5254,0,天津建委,暂无容积率信息  暂无绿化率信息
4栋,0.5元/平米/月,谦受里,0,体育馆街,二十中附小,和平,1号线小白楼站,, / 1990年建成,72户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046439060/,板楼,87782,1,无开发商,容积率/1.5  绿化率/10%
6栋,0.75元/平米/月,华荫南里,4,体育馆街,岳阳道小学,和平,1号线营口道站,, / 1996年建成,213户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045937679/,板楼,55036,1,天津市和平区建设开发公司,容积率/1.65  绿化率/20%
1栋,暂无信息,香港路,0,体育馆街,,和平,,, / 未知年建成,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210276327141041/,板楼,54821,1,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,荣安大街,0,南市,,和平,1号线二纬路站,, / 未知年建成,15户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053267834/,未知类型,12187,0,天津建委,暂无容积率信息  暂无绿化率信息
4栋,0.5元/平米/月,老树德里,1,小白楼,,和平,1号线营口道站,, / 1988年建成,108户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/127916114424818/,板楼,50439,1,无开发商,容积率/1.6  绿化率/10%
6栋,0.5元/平米/月,河大宿舍,1,体育馆街,,和平,3号线吴家窑站,, / 1980年建成,51户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047138831/,板楼,50889,1,无开发商,暂无容积率信息  暂无绿化率信息
4栋,暂无信息,青海路,0,劝业场,鞍山道小学,和平,1号线鞍山道站,, / 未知年建成,17户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211052167894/,板楼,48027,1,天津建委,容积率/1.3  绿化率/5%
4栋,暂无信息,哈密道,0,劝业场,,和平,,, / 未知年建成,7户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/129166391357085/,板楼,47880,1,天津建委,暂无容积率信息  暂无绿化率信息
4栋,暂无信息,洛阳道,0,体育馆街,二十中附小,和平,1号线小白楼站,, / 未知年建成,145户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047289225/,未知类型,47541,1,天津建委,暂无容积率信息  暂无绿化率信息
3栋,0.1元/平米/月,柳安新村,2,体育馆街,岳阳道小学,和平,1号线营口道站,, / 1987年建成,102户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045941884/,板楼,46613,1,天津建委,容积率/1.3  绿化率/17%
1栋,暂无信息,陕西路93号,2,劝业场,,和平,,, / 未知年建成,9户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/127489472966423/,未知类型,46147,1,天津建委,暂无容积率信息  暂无绿化率信息
7栋,0.5元/平米/月,马场别墅,1,体育馆街,岳阳道小学,和平,1号线小白楼站,, / 1985年建成,63户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211051145212/,板楼,46264,1,无开发商,容积率/1.6  绿化率/10%
5栋,0.5元/平米/月,云成里,4,体育馆街,岳阳道小学,和平,3号线西康路站,, / 1991年建成,169户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045955431/,板楼,41388,1,天津市和平区建设开发公司,容积率/1.46  绿化率/20%
1栋,0.5元/平米/月,永定里,1,体育馆街,岳阳道小学,和平,1号线营口道站,, / 1998年建成,135户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046813024/,板楼,46880,1,无开发商,容积率/3.62  绿化率/30%
1栋,0.75元/平米/月,天宁里,6,劝业场,鞍山道小学,和平,1号线鞍山道站,, / 1998年建成,224户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046973115/,板楼,41328,1,无开发商,容积率/1.5  绿化率/10%
2栋,0.5元/平米/月,松月邨,7,南营门街,,和平,1号线鞍山道站,, / 1988年建成,200户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053126383/,板楼,43493,1,天津市和平区建设开发公司,容积率/1.55  绿化率/10%
1栋,暂无信息,林西路,0,劝业场,,和平,,, / 未知年建成,2户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210155980238553/,板楼,41218,1,天津建委,暂无容积率信息  暂无绿化率信息
8栋,1元/平米/月,进德里,0,体育馆街,岳阳道小学,和平,1号线营口道站,, / 1993年建成,14户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045940086/,板楼,40889,1,无开发商,容积率/1.57  绿化率/20%
1栋,暂无信息,利华里,0,体育馆街,,和平,1号线小白楼站,, / 未知年建成,30户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046436266/,未知类型,38723,1,天津建委,容积率/1.6  绿化率/10%
2栋,0.5元/平米/月,三义里,0,体育馆街,,和平,1号线营口道站,, / 1990年建成,16户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046804532/,板楼,39620,1,无开发商,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,协昌里二条,0,劝业场,,和平,,, / 未知年建成,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211406487859496/,板楼,39102,1,暂无信息,暂无容积率信息  暂无绿化率信息
2栋,暂无信息,乐民里,0,体育馆街,,和平,,, / 未知年建成,17户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210112493432419/,板楼,38179,1,天津建委,暂无容积率信息  暂无绿化率信息
4栋,0.5元/平米/月,长沙路,0,体育馆街,,和平,1号线营口道站,, / 1986年建成,13户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046765324/,塔楼/板楼,38031,1,天津建委,容积率/0.7  绿化率/10%
1栋,1.5元/平米/月,鑫东公寓,0,体育馆街,和平实验小学,和平,1号线营口道站,, / 2002年建成,73户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046433507/,板楼,35782,1,天津开发区东大房地产开发有限公司,容积率/4.57  绿化率/35%
1栋,暂无信息,河北里,0,劝业场,,和平,,, / 未知年建成,2户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211271840214676/,板楼,35479,1,暂无信息,暂无容积率信息  暂无绿化率信息
4栋,暂无信息,津南里,2,体育馆街,,和平,1号线小白楼站,, / 未知年建成,111户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211054874329/,未知类型,34858,1,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,继德里,0,劝业场,,和平,,, / 未知年建成,20户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211474921337080/,板楼,34740,1,暂无信息,暂无容积率信息  暂无绿化率信息
5栋,暂无信息,友好里,0,体育馆街,岳阳道小学,和平,1号线下瓦房站,, / 未知年建成,90户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046805129/,未知类型,37705,1,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,郡城世家,1,劝业场,,和平,,, / 未知年建成,144户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211058967723/,未知类型,33021,1,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,利康里（和平）,0,体育馆街,,和平,,, / 未知年建成,6户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211697269518351/,板楼,34425,1,暂无信息,暂无容积率信息  暂无绿化率信息
22栋,0.5元/平米/月,鸿德里,0,体育馆街,,和平,1号线营口道站,, / 1990年建成,44户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046410793/,板楼,32302,1,无开发商,容积率/1.5  绿化率/10%
2栋,暂无信息,河南路,2,劝业场,,和平,1号线鞍山道站,, / 未知年建成,40户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211100256695/,板楼,32361,1,天津建委,暂无容积率信息  暂无绿化率信息
1栋,0.5元/平米/月,三多里,0,劝业场,,和平,1号线鞍山道站,, / 1999年建成,8户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128616076128453/,板楼,33005,1,天津建委,容积率/1.6  绿化率/10%
1栋,0.5元/平米/月,正和公寓,2,新兴街,,和平,3号线西康路站,, / 1998年建成,90户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046433673/,塔板结合,32707,1,天津市建委,容积率/1.5  绿化率/10%
1栋,0.75元/平米/月,贵阳公寓,1,南营门街,和平区中心小学,和平,3号线西康路站,, / 2001年建成,45户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/127988206646166/,板楼,31611,1,无开发商,容积率/1.6  绿化率/10%
9栋,0.45元/平米/月,乐福里小区,3,新兴街,,和平,3号线西康路站,, / 1984年建成,511户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051570458/,板楼,31173,1,无开发商,容积率/1.5  绿化率/10%
2栋,0.5元/平米/月,芷岳里,0,体育馆街,耀华小学,和平,1号线营口道站,, / 1992年建成,45户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046433788/,板楼,31378,1,无开发商,容积率/1.36  绿化率/21%
3栋,暂无信息,同安南里,0,新兴街,,和平,1号线营口道站,, / 未知年建成,240户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046634106/,未知类型,30515,1,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,至善里,1,劝业场,鞍山道小学,和平,,, / 未知年建成,33户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128123393520619/,板楼,29959,1,天津建委,容积率/1.6  绿化率/10%
5栋,0.5元/平米/月,隆昌里,1,南营门街,,和平,1号线鞍山道站,, / 1984年建成,188户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046434630/,板楼,33912,1,天津市和平区建设开发公司,容积率/1.4  绿化率/10%
1栋,0.5元/平米/月,瑞星里,1,新兴街,,和平,3号线吴家窑站,, / 1990年建成,3户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128829441420921/,板楼,29663,1,无开发商,容积率/1.6  绿化率/10%
3栋,0.5元/平米/月,成康里,3,新兴街,昆明路小学,和平,3号线吴家窑站,, / 1984年建成,116户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052352310/,板楼,30461,1,无开发商,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,勤建里,3,新兴街,,和平,3号线西康路站,, / 未知年建成,72户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211100667494/,未知类型,29560,1,暂无信息,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,蓬莱里,0,劝业场,,和平,1号线鞍山道站,, / 1985年建成,2户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210183836184812/,板楼,29553,1,天津建委,暂无容积率信息  暂无绿化率信息
2栋,暂无信息,治安大街,0,南市,万全小学,和平,1号线鞍山道站,, / 未知年建成,72户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047606577/,板楼,29419,1,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,热河路,1,劝业场,,和平,,, / 未知年建成,49户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211154448985263/,板楼,29406,1,暂无信息,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,鞍山道111号,1,南营门街,,和平,,, / 未知年建成,19户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128232654614509/,板楼,59829,0,天津建委,暂无容积率信息  暂无绿化率信息
5栋,暂无信息,兆丰路,0,劝业场,和平区中心小学,和平,1号线营口道站,, / 未知年建成,83户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211050419996/,未知类型,49285,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,宁静里,0,劝业场,,和平,1号线营口道站,, / 未知年建成,40户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047388984/,未知类型,64378,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,0.5元/平米/月,五湖里,1,小白楼,二十中附小,和平,1号线小白楼站,, / 1999年建成,73户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128050846477771/,板楼,94630,0,无开发商,容积率/1.6  绿化率/10%
1栋,0.5元/平米/月,荣安街175号,0,南市,,和平,1号线二纬路站,, / 1990年建成,16户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211099874271/,板楼,49134,0,无开发商,容积率/1.7  绿化率/20%
1栋,0.5元/平米/月,荣安街,0,南市,,和平,1号线鞍山道站,, / 1994年建成,168户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047239662/,板楼,49134,0,无开发商,容积率/1.5  绿化率/10%
1栋,0.5元/平米/月,庆合里,1,体育馆街,岳阳道小学,和平,1号线营口道站,, / 1985年建成,45户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045942506/,板楼,46611,0,天津建委,容积率/0.95  绿化率/26%
1栋,暂无信息,增福里,0,劝业场,,和平,1号线营口道站,, / 未知年建成,36户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211056095053/,未知类型,44271,0,天津建委,暂无容积率信息  暂无绿化率信息
