building,prper,names,rents,locs2,schools,locs1,lines,sales,years,houses,comper,url,build,prices,counts,devloper,discribe
12栋,暂无信息,大滩新村,0,葛沽镇,,津南,,0,未知年,594户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811055477795/,未知类型,3623,0,天津建委,暂无容积率信息  暂无绿化率信息
24栋,0.5元/平米/月,丰达园,1,咸水沽,,津南,,0,1999年,2452户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811055478185/,板楼,暂无均价,1,天津建委,容积率/1.6  绿化率/10%
2栋,暂无信息,富源里(津南区),0,咸水沽,,津南,,0,未知年,121户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811054494715/,未知类型,暂无均价,1,天津建委,暂无容积率信息  暂无绿化率信息
10栋,0.5元/平米/月,中铁十八局集团北区,2,双港,,津南,1号线双林站,0,1990年,360户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052424854/,板楼,暂无均价,2,无开发商,暂无容积率信息  暂无绿化率信息
7栋,2.5元/平米/月,红磡领世郡中央御墅,0,双港,,津南,,0,2014年,14户,天津市红磡物业经营管理有限公司,http://tj.lianjia.com/xiaoqu/1211100261138/,未知类型,16879,0,天津市红磡房地产开发公司,容积率/0.3  绿化率/35%
11栋,暂无信息,金旭里,0,辛庄,,津南,,0,未知年,420户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053421486/,未知类型,16948,0,天津建委,暂无容积率信息  暂无绿化率信息
23栋,0.5元/平米/月,十八局大院,0,双港,,津南,1号线双林站,0,1999年,1102户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/127506690585259/,板楼,暂无均价,1,天津建委,容积率/1.6  绿化率/10%
26栋,2.7元/平米/月,金地艺华年,0,双港,,津南,,0,2017年,679户,金地物业管理集团公司天津分公司,http://tj.lianjia.com/xiaoqu/1211063521495/,板楼,13693,2,天津金地盛景房地产开发有限公司,容积率/1.3  绿化率/45%
20栋,2.5元/平米/月,仁恒滨河湾,3,咸水沽,,津南,,0,2016年,1700户,天津仁恒物业服务有限公司,http://tj.lianjia.com/xiaoqu/1211063483698/,塔楼/板楼,13617,0,天津仁恒北洋置业有限公司,容积率/2.2  绿化率/41%
15栋,0.75元/平米/月,滨河雅园,0,咸水沽,,津南,,0,2015年,532户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811054142729/,板楼,暂无均价,0,无开发商,容积率/1.1  绿化率/24%
10栋,暂无信息,鑫苑花园,1,咸水沽,,津南,,0,未知年,280户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811055489438/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
32栋,3.2元/平米/月,京基嶺域,0,八里台,,津南,,0,2012年,484户,深圳市京基物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211100224453/,未知类型,12103,0,天津京基房地产开发有限公司,容积率/0.71  绿化率/40%
15栋,1元/平米/月,湖畔家园,0,小站镇,,津南,,0,2014年,712户,天津市兴安物业有限公司,http://tj.lianjia.com/xiaoqu/1211100424762/,板楼,暂无均价,0,天津市大港房地产开发公司 ,容积率/0.6  绿化率/45%
5栋,暂无信息,盛仓新苑,1,北仓镇,,北辰,,0,未知年,66户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128512811577600/,板楼,12988,1,天津建委,暂无容积率信息  暂无绿化率信息
6栋,1.2元/平米/月,富锦华庭,13,北仓镇,,北辰,,0,2010年,735户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/129521692684961/,塔楼/板楼,9415,2,无开发商,容积率/1.6  绿化率/10%
7栋,0.5元/平米/月,红云新里,4,集贤里,,北辰,,0,1992年,489户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052564038/,板楼,10257,18,无开发商,容积率/1.5  绿化率/10%
25栋,0.75元/平米/月,宝翠花都焕景园,4,瑞景居住区,,北辰,1号线西横堤站,2,2006年,648户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045382727/,板楼,17937,10,无开发商,容积率/1.5  绿化率/10%
5栋,0.5元/平米/月,泰来南里,4,果园新村,,北辰,,0,1992年,231户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053163883/,板楼,10233,4,天津建委,容积率/1.1  绿化率/25%
3栋,暂无信息,新凯西里,0,天穆镇,红桥外国语小学,北辰,1号线果酒厂站,0,未知年,13户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045357597/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
85栋,0.75元/平米/月,科馨别墅,1,华苑,,南开,3号线华苑站,0,1998年,85户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045900910/,板楼,22487,1,无开发商,容积率/1.5  绿化率/10%
3栋,暂无信息,弘祥家园,1,向阳路,,南开,2号线芥园西道站,0,未知年,216户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046428778/,未知类型,21993,0,天津建委,容积率/1.6  绿化率/10%
5栋,0.9元/平米/月,航宇公寓,3,学府街,南开小学,南开,,0,2001年,24户,天津合发物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045303724/,板楼,22113,1,合发（天津）国际物业发展有限公司,容积率/2.5  绿化率/38%
3栋,0.5元/平米/月,红医里,30,水上公园街,,南开,3号线红旗南路站,,1994年,218户,天津丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045996676/,板楼,20149,1,天津南开建筑开发有限公司,容积率/2.8  绿化率/10%
2栋,0.5元/平米/月,开明西里,4,广开街,五马路小学,南开,2号线广开四马路站,1,1991年,183户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045181201/,板楼,19800,1,天津南开建筑开发有限公司,容积率/1.75  绿化率/10%
5栋,0.15元/平米/月,重信公寓,4,万兴街,,南开,1号线海光寺站,0,1998年,192户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045275753/,板楼,19717,1,天津南开建筑开发有限公司,容积率/1.6  绿化率/10%
15栋,暂无信息,水上公寓,1,水上公园街,,南开,3号线西康路站,0,未知年,366户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046414967/,未知类型,19714,1,天津建委,容积率/1.6  绿化率/10%
1栋,0.15元/平米/月,居祥公寓,0,水上公园街,,南开,3号线天塔站,0,1995年,56户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045998249/,塔楼,21514,1,无开发商,容积率/1.5  绿化率/10%
1栋,暂无信息,文化小城,1,鼓楼街,,南开,2号线东南角站,0,未知年,8户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046524116/,板楼,19163,1,天津建委,容积率/1.6  绿化率/10%
3栋,20元/平米/月,泰达国际会馆,2,水上公园街,,南开,3号线天塔站,0,2002年,220户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045318412/,板楼,19006,1,无开发商,容积率/1.5  绿化率/10%
4栋,0.5元/平米/月,临潼东里,1,长虹街,南开区艺术小学,南开,2号线长虹公园站,0,1975年,246户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045159561/,板楼,19125,1,无开发商,容积率/1.9  绿化率/20%
1栋,0.5元/平米/月,永德街,3,万兴街,,南开,1号线海光寺站,1,1988年,144户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046044421/,板楼,19137,1,天津南开建筑开发有限公司,容积率/1.9  绿化率/15%
1栋,暂无信息,民建西里,2,万兴街,,南开,,0,未知年,72户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046765568/,未知类型,17861,1,天津建委,容积率/1.6  绿化率/10%
3栋,0.75元/平米/月,大通公寓,2,嘉陵道街,南开区艺术小学,南开,2号线长虹公园站,0,2004年,180户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045133271/,板楼,18026,1,无开发商,容积率/5  绿化率/10%
2栋,0.5元/平米/月,左云里,1,嘉陵道街,南开区艺术小学,南开,2号线咸阳路站,0,1994年,160户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045167962/,板楼,17984,1,天津南开建筑开发有限公司,容积率/1.55  绿化率/10%
2栋,0.5元/平米/月,龙陵里,1,王顶堤,,南开,,0,1997年,164户,天津市骎智物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045277662/,板楼,18240,1,天津市南开区建设开发公司,容积率/1.75  绿化率/10%
3栋,0.5元/平米/月,雅卉里,1,向阳路,南开科技实验小学,南开,2号线咸阳路站,0,1994年,238户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045305037/,板楼,16959,1,无开发商,容积率/1.4  绿化率/15%
6栋,0.5元/平米/月,华美里,2,嘉陵道街,南开区艺术小学,南开,2号线长虹公园站,1,1990年,681户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045157062/,板楼,17609,1,无开发商,容积率/3.23  绿化率/10%
1栋,暂无信息,金辉大厦,3,学府街,,南开,,0,未知年,240户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046740921/,未知类型,18933,1,天津建委,容积率/1.6  绿化率/10%
2栋,0.75元/平米/月,新光里,0,广开街,西营门外小学,南开,2号线广开四马路站,0,1997年,180户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045202562/,板楼,17145,1,无开发商,容积率/1.5  绿化率/10%
1栋,暂无信息,华宁道底商,0,王顶堤,,南开,,0,未知年,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128872107192365/,平房,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
3栋,暂无信息,464医院家属楼,5,体育中心街,,南开,,0,未知年,216户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047136794/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,红磡大道,0,万兴街,,南开,1号线海光寺站,0,未知年,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046962334/,未知类型,暂无均价,0,天津建委,容积率/1.6  暂无绿化率信息
1栋,暂无信息,复康路46号,1,王顶堤,,南开,3号线王顶堤站,0,未知年,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047052649/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,南开三马路,0,兴南街,,南开,1号线西南角站,0,未知年,4户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046593512/,未知类型,暂无均价,0,暂无信息,暂无容积率信息  暂无绿化率信息
2栋,暂无信息,南开二马路,1,兴南街,,南开,1号线二纬路站,0,未知年,42户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046570144/,板楼,暂无均价,0,暂无信息,容积率/1.6  暂无绿化率信息
12栋,3.5元/平米/月,学府花园,7,学府街,南开小学,南开,,0,2002年,1680户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211058687454/,板楼,16926,1,无开发商,容积率/1.5  绿化率/10%
1栋,暂无信息,华天道8号,0,华苑,,南开,3号线华苑站,0,未知年,18户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047822083/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,华苑路,1,华苑,,南开,,0,未知年,4户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047261795/,未知类型,暂无均价,0,天津建委,容积率/1.5  绿化率/10%
2栋,暂无信息,汾水道,0,长虹街,南开区艺术小学,南开,2号线长虹公园站,0,未知年,49户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051457089/,板楼,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,0.5元/平米/月,富辛庄大街,0,广开街,,南开,1号线西南角站,0,1990年,4户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046551371/,塔楼,暂无均价,0,无开发商,暂无容积率信息  暂无绿化率信息
3栋,暂无信息,格莱美,0,水上公园街,,南开,2号线鼓楼站,0,未知年,720户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045170459/,未知类型,暂无均价,1,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,灵隐道,0,万兴街,,南开,,0,未知年,1户,暂无信息,http://tj.lianjia.com/xiaoqu/1212813302247058/,板楼,暂无均价,1,暂无信息,暂无容积率信息  暂无绿化率信息
3栋,0.5元/平米/月,南开五马路,0,广开街,,南开,1号线二纬路站,0,1990年,124户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046618049/,塔楼/板楼,暂无均价,0,无开发商,暂无容积率信息  暂无绿化率信息
1栋,1元/平米/月,建材道,0,王顶堤,,南开,,0,2006年,2户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046579832/,板楼,暂无均价,1,天津市建委,容积率/1.5  绿化率/10%
6栋,0.75元/平米/月,上谷商业街,4,水上公园街,,南开,3号线天塔站,0,2008年,206户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046293763/,塔楼/板楼,暂无均价,1,天津建委,容积率/1.5  绿化率/14%
1栋,暂无信息,建材楼,1,王顶堤,,南开,,0,未知年,30户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/126736531960581/,未知类型,暂无均价,1,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,广开二马路,0,广开街,,南开,2号线广开四马路站,0,未知年,101户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046619693/,未知类型,暂无均价,1,天津建委,容积率/1.6  绿化率/10%
6栋,0.5元/平米/月,月明公寓,2,水上公园街,,南开,3号线天塔站,0,1990年,7户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128143648600152/,未知类型,暂无均价,1,无开发商,容积率/1.6  绿化率/10%
1栋,暂无信息,复康路,4,王顶堤,,南开,,0,未知年,11户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046804145/,未知类型,暂无均价,1,暂无信息,暂无容积率信息  暂无绿化率信息
2栋,0.5元/平米/月,安泽园,3,向阳路,,南开,2号线咸阳路站,0,1990年,168户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046810208/,板楼,暂无均价,1,无开发商,容积率/1.5  绿化率/10%
1栋,0.5元/平米/月,来福北里,2,水上公园街,,南开,3号线天塔站,0,1990年,61户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045999462/,板楼,20927,0,无开发商,容积率/1.5  绿化率/10%
1栋,暂无信息,通耀大厦,1,嘉陵道街,,南开,,0,未知年,28户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/129635409702417/,板楼,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
9栋,暂无信息,南开文园,0,王顶堤,,南开,,0,未知年,450户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046275747/,未知类型,21848,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,才子苑,0,华苑,,南开,3号线华苑站,0,未知年,2户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047238074/,未知类型,21847,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,3元/平米/月,律师大厦,2,兴南街,,南开,1号线海光寺站,0,1990年,216户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046844989/,板楼,20632,0,无开发商,容积率/1.5  绿化率/10%
2栋,暂无信息,飞云道,0,万兴街,,南开,,0,未知年,2户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047610268/,板楼,20387,0,天津建委,暂无容积率信息  暂无绿化率信息
7栋,暂无信息,九天庙胡同,0,广开街,,南开,1号线西南角站,0,未知年,276户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052047445/,未知类型,20866,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,晋宁道,1,王顶堤,,南开,3号线王顶堤站,0,未知年,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046909833/,未知类型,19998,0,天津建委,容积率/1.6  绿化率/10%
18栋,暂无信息,建设新街,5,长虹街,南开区艺术小学,南开,2号线长虹公园站,0,未知年,912户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046518634/,未知类型,20176,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,三潭路,1,万兴街,,南开,,0,未知年,9户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047190112/,未知类型,20095,0,天津建委,暂无容积率信息  暂无绿化率信息
7栋,2.8元/平米/月,赛德广场,1,王顶堤,,南开,,0,2003年,271户,天津丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045317258/,塔楼/板楼,19973,0,天津南开建筑开发有限公司,容积率/1.4  绿化率/18%
8栋,0.5元/平米/月,新华楼,1,向阳路,五马路小学/二中心小学/中心东道小学,南开,2号线咸阳路站,0,1983年,287户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046138382/,板楼,20190,0,无开发商,暂无容积率信息  暂无绿化率信息
4栋,暂无信息,灵峰里,1,万兴街,南开中心小学,南开,1号线海光寺站,0,1998年,338户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045245155/,未知类型,19375,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,临潼路,0,嘉陵道街,,南开,2号线长虹公园站,0,未知年,2户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046407167/,未知类型,18908,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,苏堤路,0,广开街,,南开,1号线二纬路站,0,未知年,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210905164722953/,板楼,18918,0,暂无信息,暂无容积率信息  暂无绿化率信息
1栋,0.5元/平米/月,林苑道,0,王顶堤,,南开,3号线红旗南路站,0,1990年,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047035111/,塔楼,19401,0,无开发商,暂无容积率信息  暂无绿化率信息
6栋,3.9元/平米/月,天津科技广场,0,学府街,,南开,,0,未知年,1344户,天津市华舜行物业服务有限公司,http://tj.lianjia.com/xiaoqu/1211099995205/,未知类型,18252,0,天津万和科技发展股份有限公司,容积率/3.69  绿化率/12%
1栋,暂无信息,政通园,1,万兴街,,南开,2号线长虹公园站,0,未知年,58户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046567569/,未知类型,18677,0,天津建委,容积率/1.6  绿化率/10%
4栋,0.5元/平米/月,平定里,0,向阳路,二中心小学,南开,2号线咸阳路站,0,1999年,294户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045296264/,板楼,18572,0,无开发商,容积率/2.14  绿化率/10%
11栋,暂无信息,红汾西里,0,长虹街,,南开,2号线长虹公园站,0,未知年,178户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051466261/,未知类型,18010,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,石屏里,0,嘉陵道街,,南开,,0,1994年,96户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046170969/,未知类型,17973,0,天津建委,容积率/1.6  绿化率/10%
4栋,暂无信息,红汾里,2,长虹街,南开区艺术小学,南开,2号线长虹公园站,0,未知年,112户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046808516/,未知类型,18010,0,天津建委,容积率/1.6  绿化率/10%
2栋,4元/平米/月,松江置嘉公寓,0,学府街,,南开,,0,2016年,308户,暂无信息,http://tj.lianjia.com/xiaoqu/1211099994800/,塔板结合,17762,0,天津松江置地有限公司,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,建国胡同,0,万兴街,五马路小学,南开,1号线二纬路站,0,未知年,112户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046634908/,未知类型,17790,0,天津建委,容积率/1.6  绿化率/10%
12栋,0.8元/平米/月,翠金园,2,宜兴埠,,北辰,3号线张兴庄站,0,2004年,654户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052516521/,板楼,13945,7,无开发商,容积率/1.5  绿化率/10%
11栋,1.2元/平米/月,瑞康家园,4,瑞景居住区,,北辰,1号线西横堤站,2,2001年,446户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045399788/,板楼,14148,7,无开发商,容积率/1.5  绿化率/10%
38栋,1.8至1.87元/平米/月,泽天下,31,北仓镇,,北辰,,1,2013年,2464户,天津市盛世优行物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211063765415/,板楼,18079,7,天津市至圣投资有限公司,容积率/1.6  绿化率/40%
9栋,0.6元/平米/月,普达里,1,宜兴埠,,北辰,,0,2000年,624户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053064993/,板楼,13202,7,无开发商,容积率/1.6  绿化率/10%
19栋,0.75元/平米/月,仕名公寓,7,北仓镇,,北辰,,1,1984年,644户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/129730792632146/,板楼,10483,7,无开发商,暂无容积率信息  暂无绿化率信息
23栋,0.55元/平米/月,碧龙园,7,双街,,北辰,,0,2004年,982户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211063203338/,板楼,10589,7,无开发商,容积率/1.5  绿化率/10%
10栋,1.7元/平米/月,柴楼竹园,10,双街,,北辰,,1,2014年,1238户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211063201030/,板楼,11125,7,无开发商,容积率/1.5  绿化率/10%
47栋,0.35元/平米/月,喜凤花园,0,双街,,北辰,,0,2003年,2188户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811055904517/,板楼,5839,7,无开发商,容积率/1.6  绿化率/10%
11栋,2.2元/平米/月,美树丽舍,1,宜兴埠,,北辰,,0,1998年,24户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/129705056644762/,未知类型,18868,7,无开发商,容积率/1.5  绿化率/10%
8栋,0.5元/平米/月,暖香里,2,瑞景居住区,,北辰,1号线果酒厂站,0,1992年,624户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045412754/,板楼,14943,8,无开发商,容积率/1.5  绿化率/10%
6栋,1.8元/平米/月,都旺新城竹芳园,9,果园新村,,北辰,,0,2003年,626户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052569832/,板楼,16493,8,无开发商,容积率/1.5  绿化率/10%
12栋,0.8元/平米/月,富山花园,3,瑞景居住区,,北辰,1号线西横堤站,0,2006年,432户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045389995/,板楼,16924,8,无开发商,容积率/1.5  绿化率/10%
6栋,0.5元/平米/月,瀛洲里,4,果园新村,,北辰,,0,1990年,523户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/129932736311431/,板楼,10477,7,无开发商,暂无容积率信息  暂无绿化率信息
7栋,0.75元/平米/月,安悦园,2,宜兴埠,,北辰,,0,2002年,385户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052500190/,板楼,12031,8,无开发商,容积率/1.5  绿化率/10%
33栋,0.75元/平米/月,翡翠城,6,瑞景居住区,,北辰,1号线刘园站,1,2004年,882户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045388305/,板楼,15899,8,无开发商,容积率/1.5  绿化率/10%
13栋,1.2元/平米/月,淮和园,1,宜兴埠,,北辰,,2,2013年,890户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052519983/,板楼,15483,8,无开发商,容积率/1.5  绿化率/10%
13栋,0.1元/平米/月,引河南里,6,北仓镇,,北辰,,0,1992年,857户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051605072/,板楼,10051,8,无开发商,容积率/1.5  绿化率/10%
11栋,0.75元/平米/月,炎黄园,7,北仓镇,,北辰,,0,1999年,456户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053171715/,板楼,12348,8,无开发商,容积率/1.6  绿化率/10%
4栋,0.5元/平米/月,瀛台里,10,果园新村,,北辰,,0,1996年,606户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053178043/,板楼,10679,9,无开发商,容积率/1.6  绿化率/10%
6栋,0.5元/平米/月,天穆顺义里,0,天穆镇,,北辰,,0,1990年,462户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052592658/,板楼,10733,8,无开发商,容积率/1.1  绿化率/20%
14栋,1.5元/平米/月,普旺里,0,宜兴埠,,北辰,,1,1999年,780户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053073162/,板楼,12446,9,无开发商,容积率/1.6  绿化率/10%
21栋,0.1元/平米/月,引河里,11,北仓镇,,北辰,,0,1982年,1222户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051584182/,板楼,9879,9,无开发商,暂无容积率信息  暂无绿化率信息
5栋,5.99元/平米/月,鲁能公馆,0,水上公园街,,南开,3号线天塔站,0,2017年,515户,北京鲁能物业服务有限责任公司天津分公司,http://tj.lianjia.com/xiaoqu/1211099955296/,板楼,37457,0,天津鲁能置业有限公司,容积率/2.95  绿化率/15%
6栋,0.75元/平米/月,玉琢里,0,宜兴埠,,北辰,3号线张兴庄站,0,1999年,420户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053180234/,板楼/塔板结合,14127,9,无开发商,容积率/2.2  绿化率/25%
9栋,2.8元/平米/月,仁爱濠景庄园时景园,2,体育中心街,,南开,,0,2004年,83户,天津市仁爱物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211046042166/,未知类型,28600,0,天津仁爱胜达房地产开发有限公司,容积率/0.6  绿化率/45%
20栋,暂无信息,万科金色家园,0,嘉陵道街,,南开,2号线咸阳路站,0,未知年,775户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045299608/,未知类型,28335,0,天津建委,容积率/1.6  绿化率/10%
15栋,2.8元/平米/月,仁爱濠景庄园天景园,5,体育中心街,,南开,,1,2006年,187户,天津市仁爱物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211046042165/,板楼,28600,0,天津仁爱胜达房地产开发有限公司,容积率/0.6  绿化率/45%
1栋,暂无信息,荣华楼,0,兴南街,南开中心小学,南开,1号线二纬路站,0,未知年,15户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046878245/,未知类型,26666,0,天津建委,容积率/1.6  绿化率/10%
1栋,4元/平米/月,水乡9号,0,体育中心街,,南开,,0,2014年,76户,天津开发区广安物业有限公司,http://tj.lianjia.com/xiaoqu/1211099994348/,板楼,24770,0,天津开发区鸿基置业有限公司,容积率/3.36  绿化率/15%
3栋,1.3元/平米/月,盛欣园,1,兴南街,南开中心小学,南开,1号线二纬路站,0,2002年,152户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045327985/,板楼,24419,0,无开发商,容积率/1.5  绿化率/10%
8栋,暂无信息,亿城山水颐园,0,长虹街,,南开,2号线长虹公园站,0,未知年,520户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045167027/,未知类型,24980,0,天津建委,暂无容积率信息  暂无绿化率信息
